@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

car,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1556,172,161,11,0,93.604651,6.395349,0,0.863914,0.032588,0.146612,14.282734,43.544132,205.600818,3242.282217,-3036.681399,1.195354,18.850478,-17.655124,176.233912,1.024616,14546.522737,0.942149,114,0,0,1,51,0.057851,7,1,0.942149,0.970213,0.986712,0.936047,0.016697,0.983303,0.063953,0.948989,0.936047,0.934393,0.984633,0.001,0,0.001615,0.000099,42362,134870,17230,?
car,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,163,10,0,94.219653,5.780347,0,0.872794,0.030461,0.144088,13.302015,42.620246,207.771695,3240.368583,-3032.596888,1.200992,18.730454,-17.529462,183.937449,1.063222,15190.090116,0.975207,118,0.076923,4,0.923077,48,0.024793,3,0.967213,0.975207,0.971193,0.986491,0.942197,0.060982,0.939018,0.057803,0.941778,0.942197,0.941942,0.984356,0.003,0,0.002616,0.000137,45204,134785,17315,?
car,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,159,14,0,91.907514,8.092486,0,0.823611,0.040195,0.169252,17.552929,50.063496,207.771695,6460.470463,-6252.698768,1.200992,37.34376,-36.142767,177.502845,1.026028,14658.701767,0.958678,116,0.076923,4,0.923077,48,0.041322,5,0.966667,0.958678,0.962656,0.972823,0.919075,0.066273,0.933727,0.080925,0.9197,0.919075,0.919046,0.971175,0.002,0,0.001617,0.000101,45862,134785,17315,?
car,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,153,20,0,88.439306,11.560694,0,0.754261,0.056973,0.212262,24.879801,62.785774,207.771695,10763.246327,-10555.474632,1.200992,62.215297,-61.014304,154.067366,0.890563,12723.331651,0.933884,113,0.076923,4,0.923077,48,0.066116,8,0.965812,0.933884,0.94958,0.964717,0.884393,0.068994,0.931006,0.115607,0.887785,0.884393,0.881354,0.954694,0.002,0,0.00182,0.000183,44112,134785,17315,?
car,3,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,163,10,0,94.219653,5.780347,0,0.869019,0.036036,0.14076,15.736147,41.634305,207.875497,29.03898,178.836516,1.201592,0.167855,1.033737,178.976172,1.034544,14781.108333,0.991736,120,0.115385,6,0.884615,46,0.008264,1,0.952381,0.991736,0.97166,0.994994,0.942197,0.085957,0.914043,0.057803,0.942128,0.942197,0.940602,0.994078,0.003,0.001,0.00333,0.000128,41046,134785,17315,?
car,3,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,154,19,0,89.017341,10.982659,0,0.770893,0.059678,0.210703,26.007245,62.180174,210.310948,7552.702838,-7342.39189,1.21567,43.657242,-42.441572,163.281251,0.943822,13502.422042,0.92562,112,0.076923,4,0.923077,48,0.07438,9,0.965517,0.92562,0.945148,0.97028,0.890173,0.068524,0.931476,0.109827,0.901414,0.890173,0.893107,0.962757,0.002,0,0.001588,0.000115,40829,134785,17315,?
car,3,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,160,13,0,92.485549,7.514451,0,0.83627,0.037793,0.161508,16.4701,47.662244,210.310948,3246.048001,-3035.737053,1.21567,18.763283,-17.547613,176.691371,1.021337,14611.361977,0.975207,118,0.038462,2,0.961538,50,0.024793,3,0.983333,0.975207,0.979253,0.993484,0.924855,0.040649,0.959351,0.075145,0.924828,0.924855,0.922588,0.985837,0.003,0,0.002226,0.000124,42796,134785,17315,?
car,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,164,9,0,94.797688,5.202312,0,0.885867,0.02965,0.130221,12.92129,38.429197,210.310948,1095.025059,-884.714111,1.21567,6.329625,-5.113954,187.591236,1.084342,15512.718231,0.991736,120,0.057692,3,0.942308,49,0.008264,1,0.97561,0.991736,0.983607,0.993404,0.947977,0.043197,0.956803,0.052023,0.951192,0.947977,0.94865,0.992927,0.004,0.001,0.003728,0.000131,42796,134785,17315,?
car,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,161,12,0,93.063584,6.936416,0,0.847476,0.037043,0.155158,16.143287,45.788276,210.310948,3244.108105,-3033.797157,1.21567,18.75207,-17.5364,180.714943,1.044595,14944.088277,0.975207,118,0.096154,5,0.903846,47,0.024793,3,0.95935,0.975207,0.967213,0.991815,0.930636,0.074492,0.925508,0.069364,0.932978,0.930636,0.930742,0.985594,0.003,0,0.00197,0.000135,42362,134785,17315,?
car,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1556,172,156,16,0,90.697674,9.302326,0,0.794841,0.044535,0.17873,19.518768,53.083369,205.600818,5393.563151,-5187.962334,1.195354,31.357925,-30.162572,170.120785,0.989074,14041.939143,0.950413,115,0.117647,6,0.882353,45,0.049587,6,0.950413,0.950413,0.950413,0.979987,0.906977,0.096447,0.903553,0.093023,0.906977,0.906977,0.906977,0.974049,0.002,0,0.001916,0.000116,40612,134870,17230,?
car,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1556,172,154,18,0,89.534884,10.465116,0,0.773386,0.05392,0.2124,23.631924,63.083456,205.600818,12902.428638,-12696.82782,1.195354,75.01412,-73.818766,162.634401,0.945549,13424.005566,0.92562,112,0.117647,6,0.882353,45,0.07438,9,0.949153,0.92562,0.937238,0.912737,0.895349,0.099744,0.900256,0.104651,0.90017,0.895349,0.896995,0.911903,0.002,0,0.001754,0.000148,45211,134870,17230,?
car,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,157,16,0,90.751445,9.248555,0,0.80843,0.043563,0.184432,19.023641,54.553763,207.771695,7537.642957,-7329.871262,1.200992,43.570191,-42.369198,173.128782,1.000744,14297.478873,0.942149,114,0,0,1,52,0.057851,7,1,0.942149,0.970213,0.97918,0.907514,0.015337,0.984663,0.092486,0.924773,0.907514,0.913452,0.970541,0.003,0.001,0.002986,0.000134,46296,134785,17315,?
car,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,158,15,0,91.32948,8.67052,0,0.814152,0.044007,0.17229,19.217604,50.962364,207.771695,3251.629206,-3043.857511,1.200992,18.795545,-17.594552,172.980415,0.999887,14285.226302,0.958678,116,0.038462,2,0.961538,50,0.041322,5,0.983051,0.958678,0.970711,0.981405,0.913295,0.038557,0.961443,0.086705,0.915463,0.913295,0.9128,0.980854,0.006,0.001,0.003031,0.000147,44329,134785,17315,?
car,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,159,14,0,91.907514,8.092486,0,0.825743,0.045607,0.178847,19.916549,52.901863,207.771695,5395.85193,-5188.080235,1.200992,31.189896,-29.988903,169.320909,0.978734,13983.013691,0.950413,115,0.057692,3,0.942308,49,0.049587,6,0.974576,0.950413,0.962343,0.975048,0.919075,0.054433,0.945567,0.080925,0.928716,0.919075,0.91755,0.973219,0.003,0,0.002215,0.000094,39296,134785,17315,?
car,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,160,13,0,92.485549,7.514451,0,0.83652,0.03831,0.160312,16.69533,47.309354,210.310948,3247.84996,-3037.539012,1.21567,18.773699,-17.558029,177.633898,1.026786,14689.303522,0.966942,117,0.038462,2,0.961538,50,0.033058,4,0.983193,0.966942,0.975,0.982994,0.924855,0.042032,0.957968,0.075145,0.89486,0.924855,0.907884,0.98328,0.002,0,0.001613,0.000089,44112,134785,17315,?
car,4,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20150918.0012,1555,173,156,17,0,90.17341,9.82659,0,0.779386,0.051416,0.18656,22.406929,55.0553,210.310948,3259.742136,-3049.431188,1.21567,18.84244,-17.62677,168.709336,0.975198,13951.293506,0.958678,116,0.192308,10,0.807692,42,0.041322,5,0.920635,0.958678,0.939271,0.970836,0.901734,0.143127,0.856873,0.098266,0.901094,0.901734,0.899914,0.973637,0.002,0,0.00199,0.000105,40171,134785,17315,?
