@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

cmc_labels,8,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,71,76,0,48.29932,51.70068,0,0.195333,0.393166,0.448119,91.297046,96.60095,226.027303,209.18019,16.847112,1.537601,1.422994,0.114606,35.639584,0.242446,2315.15149,0.571429,36,0.404762,34,0.595238,50,0.428571,27,0.514286,0.571429,0.541353,0.647959,0.482993,0.294005,0.705995,0.517007,0.480815,0.482993,0.48016,0.654306,0.001,0.018,0.000681,0.01761,151793,146684,18173,?
cmc_labels,9,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,76,72,0,51.351351,48.648649,0,0.245967,0.391029,0.44857,90.692944,96.568836,228.17232,234.698779,-6.526459,1.541705,1.585803,-0.044098,37.635367,0.254293,2445.521434,0.555556,35,0.341176,29,0.658824,56,0.444444,28,0.546875,0.555556,0.551181,0.664426,0.513514,0.271854,0.728146,0.486486,0.512774,0.513514,0.513017,0.663586,0.001,0.018,0.000735,0.018572,151684,146575,18282,?
cmc_labels,9,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,73,75,0,49.324324,50.675676,0,0.206519,0.390354,0.445905,90.536282,95.995121,228.17232,217.515489,10.656831,1.541705,1.469699,0.072006,37.420078,0.252838,2431.532101,0.571429,36,0.352941,30,0.647059,55,0.428571,27,0.545455,0.571429,0.55814,0.691597,0.493243,0.290116,0.709884,0.506757,0.493595,0.493243,0.49057,0.674446,0.001,0.018,0.000584,0.017967,151692,146575,18282,?
cmc_labels,9,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,77,71,0,52.027027,47.972973,0,0.249268,0.387005,0.442717,89.759704,95.308985,228.17232,218.098387,10.073934,1.541705,1.473638,0.068067,40.596323,0.274299,2637.922426,0.634921,40,0.364706,31,0.635294,54,0.365079,23,0.56338,0.634921,0.597015,0.705789,0.52027,0.274287,0.725713,0.47973,0.51584,0.52027,0.516351,0.683708,0.001,0.017,0.0006,0.017245,151692,146575,18282,?
cmc_labels,9,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,66,81,0,44.897959,55.102041,0,0.143135,0.404433,0.463957,93.913528,100.0152,226.027303,249.029461,-23.002159,1.537601,1.694078,-0.156477,29.718186,0.202165,1930.496798,0.571429,36,0.392857,33,0.607143,51,0.428571,27,0.521739,0.571429,0.545455,0.64607,0.44898,0.305653,0.694347,0.55102,0.444764,0.44898,0.445652,0.606866,0,0.019,0.000513,0.018861,151793,146684,18173,?
cmc_labels,9,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,62,85,0,42.176871,57.823129,0,0.089816,0.405254,0.460637,94.10398,99.29954,226.027303,220.184972,5.84233,1.537601,1.497857,0.039744,27.565585,0.187521,1790.663597,0.47619,30,0.416667,35,0.583333,49,0.52381,33,0.461538,0.47619,0.46875,0.599962,0.421769,0.334598,0.665402,0.578231,0.413789,0.421769,0.414314,0.616587,0.001,0.024,0.000969,0.023609,151793,146684,18173,?
cmc_labels,9,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,74,73,0,50.340136,49.659864,0,0.225087,0.389824,0.446908,90.52114,96.340037,226.027303,209.561222,16.46608,1.537601,1.425587,0.112014,37.195248,0.253029,2416.207604,0.650794,41,0.345238,29,0.654762,55,0.349206,22,0.585714,0.650794,0.616541,0.685563,0.503401,0.272433,0.727567,0.496599,0.497803,0.503401,0.499227,0.671931,0.001,0.018,0.000681,0.01833,151801,146684,18173,?
cmc_labels,9,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,72,75,0,48.979592,51.020408,0,0.207974,0.404788,0.459474,93.995776,99.048903,226.027303,247.141899,-21.114596,1.537601,1.681237,-0.143637,28.891273,0.196539,1876.780396,0.603175,38,0.309524,26,0.690476,58,0.396825,25,0.59375,0.603175,0.598425,0.652778,0.489796,0.271907,0.728093,0.510204,0.48767,0.489796,0.488702,0.621405,0,0.018,0.00052,0.017721,151793,146684,18173,?
cmc_labels,9,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,84,63,0,57.142857,42.857143,0,0.336129,0.376759,0.430688,87.487253,92.843456,226.027303,198.608913,27.41839,1.537601,1.351081,0.18652,45.865078,0.312007,2979.400751,0.714286,45,0.285714,24,0.714286,60,0.285714,18,0.652174,0.714286,0.681818,0.777683,0.571429,0.228853,0.771147,0.428571,0.571204,0.571429,0.568301,0.726691,0,0.017,0.000553,0.016646,151793,146684,18173,?
cmc_labels,9,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,77,70,0,52.380952,47.619048,0,0.26458,0.389084,0.442746,90.349149,95.442754,226.027303,216.509714,9.517589,1.537601,1.472855,0.064746,38.519053,0.262034,2502.202112,0.539683,34,0.285714,24,0.714286,60,0.460317,29,0.586207,0.539683,0.561983,0.689626,0.52381,0.25744,0.74256,0.47619,0.52503,0.52381,0.52339,0.695421,0,0.018,0.000589,0.017337,151809,146684,18173,?
cmc_labels,9,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,80,67,0,54.421769,45.578231,0,0.283605,0.390027,0.443039,90.499252,95.424241,226.331179,206.207927,20.123252,1.539668,1.402775,0.136893,37.725759,0.256638,2451.030739,0.677419,42,0.364706,31,0.635294,54,0.322581,20,0.575342,0.677419,0.622222,0.674004,0.544218,0.265064,0.734936,0.455782,0.539698,0.544218,0.538707,0.678784,0,0.017,0.000594,0.016882,151793,146684,18173,?
cmc_labels,10,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,79,69,0,53.378378,46.621622,0,0.274252,0.386546,0.443085,89.653203,95.388057,228.17232,228.966371,-0.794051,1.541705,1.54707,-0.005365,40.261159,0.272035,2616.143712,0.603175,38,0.282353,24,0.717647,61,0.396825,25,0.612903,0.603175,0.608,0.725303,0.533784,0.258531,0.741469,0.466216,0.535045,0.533784,0.532158,0.689301,0.001,0.02,0.000749,0.019383,151692,146575,18282,?
cmc_labels,10,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,70,78,0,47.297297,52.702703,0,0.186355,0.402614,0.461368,93.379795,99.324214,228.17232,236.810736,-8.638416,1.541705,1.600073,-0.058368,31.895412,0.21551,2072.542946,0.571429,36,0.341176,29,0.658824,56,0.428571,27,0.553846,0.571429,0.5625,0.640056,0.472973,0.285482,0.714518,0.527027,0.471734,0.472973,0.471985,0.622206,0.001,0.025,0.0007,0.025121,151684,146575,18282,?
cmc_labels,10,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,71,77,0,47.972973,52.027027,0,0.188839,0.390313,0.445542,90.526951,95.917062,228.17232,209.440447,18.731873,1.541705,1.415138,0.126567,39.40543,0.266253,2560.538986,0.52381,33,0.329412,28,0.670588,57,0.47619,30,0.540984,0.52381,0.532258,0.66648,0.47973,0.295848,0.704152,0.52027,0.488692,0.47973,0.480282,0.671743,0.001,0.02,0.000599,0.019775,151684,146575,18282,?
cmc_labels,10,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,71,76,0,48.29932,51.70068,0,0.204613,0.396361,0.451616,91.969126,97.271689,226.331179,216.095094,10.236085,1.539668,1.470035,0.069633,33.988345,0.231213,2208.212123,0.612903,38,0.329412,28,0.670588,57,0.387097,24,0.575758,0.612903,0.59375,0.676945,0.482993,0.272054,0.727946,0.517007,0.486115,0.482993,0.482019,0.657164,0.001,0.017,0.000645,0.017861,151793,146684,18173,?
cmc_labels,10,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,65,82,0,44.217687,55.782313,0,0.145106,0.399115,0.454015,92.678531,97.871988,226.027303,215.815132,10.21217,1.537601,1.46813,0.069471,32.363923,0.220163,2102.364185,0.555556,35,0.309524,26,0.690476,58,0.444444,28,0.57377,0.555556,0.564516,0.689153,0.442177,0.285692,0.714308,0.557823,0.452867,0.442177,0.446507,0.652284,0.001,0.019,0.000571,0.019512,151793,146684,18173,?
cmc_labels,10,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,70,77,0,47.619048,52.380952,0,0.174759,0.394728,0.454956,91.659753,98.074927,226.027303,225.505846,0.521456,1.537601,1.534053,0.003547,32.496326,0.221063,2110.965094,0.587302,37,0.416667,35,0.583333,49,0.412698,26,0.513889,0.587302,0.548148,0.652211,0.47619,0.305686,0.694314,0.52381,0.470983,0.47619,0.471282,0.635673,0,0.019,0.000665,0.018206,151793,146684,18173,?
cmc_labels,10,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,77,70,0,52.380952,47.619048,0,0.254023,0.38548,0.438156,89.512376,94.453271,226.027303,201.193015,24.834288,1.537601,1.36866,0.168941,40.749405,0.277207,2647.086025,0.539683,34,0.357143,30,0.642857,54,0.460317,29,0.53125,0.539683,0.535433,0.662793,0.52381,0.281172,0.718828,0.47619,0.52986,0.52381,0.523831,0.687947,0.001,0.017,0.000665,0.017146,151801,146684,18173,?
cmc_labels,10,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,77,70,0,52.380952,47.619048,0,0.245158,0.395725,0.455883,91.891443,98.274729,226.027303,230.344284,-4.316981,1.537601,1.566968,-0.029367,34.003102,0.231314,2208.845431,0.746032,47,0.452381,38,0.547619,46,0.253968,16,0.552941,0.746032,0.635135,0.695862,0.52381,0.284853,0.715147,0.47619,0.511847,0.52381,0.5045,0.62662,0.001,0.018,0.000611,0.017901,151793,146684,18173,?
cmc_labels,10,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,78,69,0,53.061224,46.938776,0,0.271022,0.386895,0.440873,89.840956,95.039011,226.027303,205.097019,20.930283,1.537601,1.395218,0.142383,40.760962,0.277285,2647.836766,0.634921,40,0.309524,26,0.690476,58,0.365079,23,0.606061,0.634921,0.620155,0.726757,0.530612,0.256803,0.743197,0.469388,0.528448,0.530612,0.529232,0.696401,0.001,0.018,0.00063,0.01779,151793,146684,18173,?
cmc_labels,10,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 20 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,63,84,0,42.857143,57.142857,0,0.120137,0.401497,0.455365,93.231555,98.162914,226.027303,228.521001,-2.493698,1.537601,1.554565,-0.016964,30.685667,0.208746,1993.344472,0.428571,27,0.345238,29,0.654762,55,0.571429,36,0.482143,0.428571,0.453782,0.602702,0.428571,0.310542,0.689458,0.571429,0.431005,0.428571,0.428454,0.639136,0.001,0.02,0.00068,0.020054,151793,146684,18173,?
cmc_labels,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,81,67,0,54.72973,45.27027,0,0.305554,0.390764,0.440295,90.631527,94.787538,228.17232,206.031087,22.141233,1.541705,1.392102,0.149603,40.20795,0.271675,2612.686188,0.555556,35,0.247059,21,0.752941,64,0.444444,28,0.625,0.555556,0.588235,0.684874,0.547297,0.237836,0.762164,0.452703,0.551914,0.547297,0.548103,0.703387,0.001,0.019,0.0005,0.019676,151772,146575,18282,?
cmc_labels,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,67,81,0,45.27027,54.72973,0,0.159209,0.394974,0.444216,91.607912,95.63161,228.17232,212.121908,16.050412,1.541705,1.433256,0.108449,35.179661,0.2377,2285.951262,0.52381,33,0.341176,29,0.658824,56,0.47619,30,0.532258,0.52381,0.528,0.707937,0.452703,0.291528,0.708472,0.547297,0.455921,0.452703,0.453906,0.6755,0.001,0.023,0.000507,0.022421,151764,146575,18282,?
cmc_labels,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,71,77,0,47.972973,52.027027,0,0.203689,0.399827,0.451249,92.837144,97.268025,227.556994,214.492711,13.064282,1.537547,1.449275,0.088272,32.049655,0.216552,2081.938203,0.539683,34,0.282353,24,0.717647,61,0.460317,29,0.586207,0.539683,0.561983,0.649486,0.47973,0.271141,0.728859,0.52027,0.488028,0.47973,0.482849,0.652177,0.001,0.019,0.000736,0.019281,151764,146575,18282,?
cmc_labels,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,82,65,0,55.782313,44.217687,0,0.298767,0.386856,0.441627,89.831847,95.201457,226.027303,209.024885,17.002417,1.537601,1.421938,0.115663,39.279734,0.267209,2551.616036,0.666667,42,0.357143,30,0.642857,54,0.333333,21,0.583333,0.666667,0.622222,0.6815,0.557823,0.266391,0.733609,0.442177,0.562439,0.557823,0.55318,0.68312,0,0.019,0.00051,0.019134,151889,146684,18173,?
cmc_labels,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,68,79,0,46.258503,53.741497,0,0.173922,0.40065,0.451316,93.035056,97.290249,226.027303,212.479823,13.54748,1.537601,1.445441,0.09216,30.439908,0.207074,1977.379934,0.47619,30,0.285714,24,0.714286,60,0.52381,33,0.555556,0.47619,0.512821,0.628968,0.462585,0.285032,0.714968,0.537415,0.469048,0.462585,0.463391,0.645073,0.001,0.019,0.000675,0.019106,151873,146684,18173,?
cmc_labels,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,77,70,0,52.380952,47.619048,0,0.266467,0.386907,0.435835,89.843653,93.952929,226.027303,200.134788,25.892515,1.537601,1.361461,0.17614,40.105624,0.272827,2605.26599,0.571429,36,0.261905,22,0.738095,62,0.428571,27,0.62069,0.571429,0.595041,0.730442,0.52381,0.25282,0.74718,0.47619,0.528762,0.52381,0.525577,0.716035,0.001,0.019,0.000693,0.019397,151873,146684,18173,?
cmc_labels,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,65,82,0,44.217687,55.782313,0,0.134798,0.404602,0.454329,93.952599,97.939663,226.027303,219.100131,6.927172,1.537601,1.490477,0.047124,27.885321,0.189696,1811.433641,0.539683,34,0.345238,29,0.654762,55,0.460317,29,0.539683,0.539683,0.539683,0.677343,0.442177,0.304959,0.695041,0.557823,0.441899,0.442177,0.442007,0.623748,0.001,0.019,0.000673,0.018681,151881,146684,18173,?
cmc_labels,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,80,67,0,54.421769,45.578231,0,0.301489,0.386409,0.435697,89.728057,93.923279,226.027303,201.904416,24.122887,1.537601,1.373499,0.164101,40.715405,0.276976,2644.87742,0.539683,34,0.25,21,0.75,63,0.460317,29,0.618182,0.539683,0.576271,0.70257,0.544218,0.243779,0.756221,0.455782,0.550649,0.544218,0.545674,0.707064,0.001,0.019,0.00059,0.018998,151881,146684,18173,?
cmc_labels,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,74,73,0,50.340136,49.659864,0,0.217629,0.391765,0.445811,90.971868,96.103565,226.027303,207.660546,18.366756,1.537601,1.412657,0.124944,35.920909,0.24436,2333.426361,0.634921,40,0.345238,29,0.654762,55,0.365079,23,0.57971,0.634921,0.606061,0.69246,0.503401,0.287236,0.712764,0.496599,0.502038,0.503401,0.499646,0.669568,0,0.02,0.000504,0.019405,151873,146684,18173,?
cmc_labels,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,58,89,0,39.455782,60.544218,0,0.058912,0.411294,0.465795,95.326944,100.199132,226.946505,238.083032,-11.136527,1.543854,1.619612,-0.075759,23.628546,0.160738,1535.601555,0.532258,33,0.4,34,0.6,51,0.467742,29,0.492537,0.532258,0.511628,0.620209,0.394558,0.329864,0.670136,0.605442,0.387411,0.394558,0.390503,0.592767,0,0.019,0.000551,0.019267,151873,146684,18173,?
cmc_labels,2,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,69,79,0,46.621622,53.378378,0,0.177604,0.400016,0.448888,92.777252,96.637408,228.17232,213.656375,14.515945,1.541705,1.443624,0.098081,31.351312,0.211833,2037.187685,0.603175,38,0.305882,26,0.694118,59,0.396825,25,0.59375,0.603175,0.598425,0.697386,0.466216,0.280057,0.719943,0.533784,0.466556,0.466216,0.466008,0.663319,0.001,0.027,0.00135,0.026913,151764,146575,18282,?
cmc_labels,2,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,72,76,0,48.648649,51.351351,0,0.208389,0.395844,0.451384,91.809629,97.174801,228.17232,226.358789,1.813531,1.541705,1.529451,0.012254,35.380792,0.239059,2299.020668,0.52381,33,0.305882,26,0.694118,59,0.47619,30,0.559322,0.52381,0.540984,0.654155,0.486486,0.281698,0.718302,0.513514,0.491004,0.486486,0.488149,0.649278,0.001,0.023,0.000732,0.022519,151764,146575,18282,?
cmc_labels,2,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1325,148,65,83,0,43.918919,56.081081,0,0.140197,0.399745,0.452638,92.714431,97.444605,228.17232,227.614998,0.557322,1.541705,1.537939,0.003766,32.587056,0.220183,2117.485504,0.492063,31,0.352941,30,0.647059,55,0.507937,32,0.508197,0.492063,0.5,0.652288,0.439189,0.297014,0.702986,0.560811,0.444952,0.439189,0.441519,0.651994,0.001,0.02,0.000507,0.019602,151772,146575,18282,?
cmc_labels,2,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.AddClassification -W \\\"weka.classifiers.rules.ZeroR \\\"\" -W weka.classifiers.lazy.IBk -- -K 30 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20150919.0342,1326,147,77,70,0,52.380952,47.619048,0,0.256932,0.39284,0.443492,91.221436,95.603451,226.027303,208.555617,17.471685,1.537601,1.418746,0.118855,35.235675,0.239698,2288.913519,0.603175,38,0.345238,29,0.654762,55,0.396825,25,0.567164,0.603175,0.584615,0.666005,0.52381,0.264881,0.735119,0.47619,0.519669,0.52381,0.521305,0.682077,0.001,0.022,0.000584,0.021952,151873,146684,18173,?
