@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

carintstring,10,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 0.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1556,172,161,11,0,93.604651,6.395349,0,0.861341,0.256298,0.321118,112.56056,95.595124,203.165367,180.01955,23.145817,1.181194,1.046625,0.134569,-5.168344,-0.030049,-426.048411,0.950413,115,0.039216,2,0.960784,49,0.049587,6,0.982906,0.950413,0.966387,0.962243,0.936047,0.041437,0.958563,0.063953,0.939772,0.936047,0.936789,0.956144,0.136,0,0.134823,0.000423,15556,134892,17252,?
carintstring,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,165,8,0,95.375723,4.624277,0,0.90122,0.255299,0.318807,111.487562,94.300967,207.771695,180.264663,27.507033,1.200992,1.041992,0.159,-0.44692,-0.002583,-36.907927,0.958678,116,0.019231,1,0.980769,51,0.041322,5,0.991453,0.958678,0.97479,0.972982,0.953757,0.023752,0.976248,0.046243,0.957612,0.953757,0.954594,0.968568,0.123,0,0.109549,0.000259,15560,134807,17337,?
carintstring,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,162,11,0,93.641618,6.358382,0,0.858218,0.255299,0.319561,111.487562,94.524165,207.771695,179.434588,28.337108,1.200992,1.037194,0.163798,-1.482763,-0.008571,-122.450926,0.983471,119,0.076923,4,0.923077,48,0.016529,2,0.96748,0.983471,0.97541,0.956771,0.936416,0.064139,0.935861,0.063584,0.933324,0.936416,0.93302,0.952018,0.108,0,0.107236,0.000269,15560,134807,17337,?
carintstring,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,164,9,0,94.797688,5.202312,0,0.886764,0.254817,0.318555,111.277208,94.22645,207.771695,179.264663,28.507033,1.200992,1.036212,0.164781,-0.972988,-0.005624,-80.352222,0.966942,117,0.038462,2,0.961538,50,0.033058,4,0.983193,0.966942,0.975,0.972505,0.947977,0.038677,0.961323,0.052023,0.952381,0.947977,0.947035,0.967497,0.12,0,0.119,0.000268,15560,134807,17337,?
carintstring,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,158,15,0,91.32948,8.67052,0,0.810791,0.257707,0.323432,112.539332,95.669059,207.771695,182.774438,24.997258,1.200992,1.0565,0.144493,-3.464842,-0.020028,-286.136705,0.950413,115,0.115385,6,0.884615,46,0.049587,6,0.950413,0.950413,0.950413,0.923633,0.913295,0.091492,0.908508,0.086705,0.913208,0.913295,0.913029,0.923807,0.098,0.001,0.097373,0.00031,15560,134807,17337,?
carintstring,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,165,8,0,95.375723,4.624277,0,0.900295,0.254335,0.317798,110.838039,93.784622,210.310948,178.6797,31.631248,1.21567,1.032831,0.18284,2.829299,0.016354,233.966754,0.966942,117,0.038462,2,0.961538,50,0.033058,4,0.983193,0.966942,0.975,0.968531,0.953757,0.03528,0.96472,0.046243,0.9564,0.953757,0.95361,0.969738,0.126,0,0.11459,0.000258,15560,134807,17337,?
carintstring,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,162,11,0,93.641618,6.358382,0,0.86669,0.255299,0.31931,111.25788,94.230864,210.310948,179.434588,30.87636,1.21567,1.037194,0.178476,2.076039,0.012,171.676526,0.933884,113,0.038462,2,0.961538,50,0.066116,8,0.982609,0.933884,0.957627,0.964876,0.936416,0.040161,0.959839,0.063584,0.941913,0.936416,0.937837,0.961546,0.111,0.001,0.110623,0.000277,15560,134807,17337,?
carintstring,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,163,10,0,94.219653,5.780347,0,0.878451,0.25578,0.320314,111.467801,94.527188,210.310948,180.434588,29.87636,1.21567,1.042974,0.172696,0.713492,0.004124,59.001655,0.966942,117,0,0,1,52,0.033058,4,1,0.966942,0.983193,0.993961,0.942197,0.007971,0.992029,0.057803,0.951077,0.942197,0.944928,0.974511,0.113,0.001,0.113006,0.000363,15560,134807,17337,?
carintstring,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,157,16,0,90.751445,9.248555,0,0.800734,0.259152,0.325782,112.937245,96.140647,210.310948,184.944363,25.366585,1.21567,1.069043,0.146628,-2.247517,-0.012991,-185.856749,0.942149,114,0.115385,6,0.884615,46,0.057851,7,0.95,0.942149,0.946058,0.921249,0.907514,0.092823,0.907177,0.092486,0.908299,0.907514,0.907551,0.916476,0.173,0,0.140841,0.000283,15560,134807,17337,?
carintstring,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1556,172,161,11,0,93.604651,6.395349,0,0.856623,0.255814,0.320867,112.113813,95.294953,205.704619,179.434588,26.270032,1.195957,1.043224,0.152733,-2.553904,-0.014848,-210.812233,0.975207,118,0.117647,6,0.882353,45,0.024793,3,0.951613,0.975207,0.963265,0.93194,0.936047,0.088166,0.911834,0.063953,0.935565,0.936047,0.934946,0.932364,0.121,0,0.118362,0.000271,15560,134892,17252,?
carintstring,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1556,172,163,9,0,94.767442,5.232558,0,0.886268,0.254845,0.316942,111.692788,94.132772,205.600818,178.264663,27.336155,1.195354,1.036422,0.158931,-1.14793,-0.006674,-94.751324,0.958678,116,0.058824,3,0.941176,48,0.041322,5,0.97479,0.958678,0.966667,0.968644,0.947674,0.049872,0.950128,0.052326,0.948853,0.947674,0.948014,0.965322,0.12,0,0.118907,0.000299,15560,134892,17252,?
carintstring,2,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,162,11,0,93.641618,6.358382,0,0.863064,0.25578,0.320063,111.697916,94.672671,207.771695,180.434588,27.337108,1.200992,1.042974,0.158018,-1.124992,-0.006503,-92.90508,0.950413,115,0.057692,3,0.942308,49,0.049587,6,0.974576,0.950413,0.962343,0.955976,0.936416,0.052335,0.947665,0.063584,0.940565,0.936416,0.936758,0.955567,0.125,0.001,0.123835,0.000287,15560,134807,17337,?
carintstring,2,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,162,11,0,93.641618,6.358382,0,0.859898,0.255299,0.319436,111.487562,94.487002,207.771695,179.434588,28.337108,1.200992,1.037194,0.163798,-1.312838,-0.007589,-108.418024,0.975207,118,0.096154,5,0.903846,47,0.024793,3,0.95935,0.975207,0.967213,0.945248,0.936416,0.072994,0.927006,0.063584,0.937175,0.936416,0.935844,0.943133,0.121,0,0.114784,0.000383,15560,134807,17337,?
carintstring,2,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,164,9,0,94.797688,5.202312,0,0.888873,0.255299,0.31931,111.487562,94.449824,207.771695,179.434588,28.337108,1.200992,1.037194,0.163798,-0.972988,-0.005624,-80.352222,0.958678,116,0.019231,1,0.980769,51,0.041322,5,0.991453,0.958678,0.97479,0.981643,0.947977,0.023996,0.976004,0.052023,0.950868,0.947977,0.948369,0.971254,0.111,0,0.110904,0.000293,15560,134807,17337,?
carintstring,2,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,166,7,0,95.953757,4.046243,0,0.914453,0.254335,0.31805,111.066854,94.07724,207.771695,178.6797,29.091995,1.200992,1.032831,0.168162,0.459971,0.002659,37.985739,0.958678,116,0,0,1,52,0.041322,5,1,0.958678,0.978903,0.985617,0.959538,0.008899,0.991101,0.040462,0.964171,0.959538,0.960705,0.978114,0.105,0,0.104576,0.000289,15560,134807,17337,?
carintstring,2,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,160,13,0,92.485549,7.514451,0,0.842109,0.257225,0.321939,112.097563,95.006744,210.310948,182.189475,28.121473,1.21567,1.053118,0.162552,-0.000776,-0.000004,-0.064201,0.933884,113,0.038462,2,0.961538,50,0.066116,8,0.982609,0.933884,0.957627,0.960903,0.924855,0.042032,0.957968,0.075145,0.932791,0.924855,0.927014,0.955857,0.119,0,0.10919,0.000249,15560,134807,17337,?
carintstring,2,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,159,14,0,91.907514,8.092486,0,0.823803,0.257707,0.323556,112.307483,95.483891,210.310948,183.189475,27.121473,1.21567,1.058899,0.156772,-1.193399,-0.006898,-98.68725,0.958678,116,0.096154,5,0.903846,47,0.041322,5,0.958678,0.958678,0.958678,0.938017,0.919075,0.079129,0.920871,0.080925,0.921644,0.919075,0.918834,0.929961,0.108,0.001,0.107515,0.000292,15560,134807,17337,?
carintstring,2,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,167,6,0,96.531792,3.468208,0,0.924772,0.25289,0.315134,110.208278,92.998547,210.310948,176.509775,33.801173,1.21567,1.020288,0.195383,4.151227,0.023996,343.282618,0.975207,118,0.038462,2,0.961538,50,0.024793,3,0.983333,0.975207,0.979253,0.975763,0.965318,0.033409,0.966591,0.034682,0.966378,0.965318,0.96548,0.974898,0.126,0,0.123172,0.00025,15560,134807,17337,?
carintstring,2,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,158,15,0,91.32948,8.67052,0,0.81688,0.258671,0.325165,112.727324,95.958665,210.310948,184.774438,25.53651,1.21567,1.06806,0.14761,-1.229595,-0.007107,-101.680452,0.933884,113,0.076923,4,0.923077,48,0.066116,8,0.965812,0.933884,0.94958,0.93452,0.913295,0.067549,0.932451,0.086705,0.918892,0.913295,0.914805,0.930244,0.118,0.001,0.117791,0.000297,15560,134807,17337,?
carintstring,2,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1556,172,161,11,0,93.604651,6.395349,0,0.863561,0.255814,0.319606,112.113813,94.920512,205.704619,179.434588,26.270032,1.195957,1.043224,0.152733,-1.874204,-0.010897,-154.706331,0.942149,114,0,0,1,51,0.057851,7,1,0.942149,0.970213,0.979177,0.936047,0.018136,0.981864,0.063953,0.950403,0.936047,0.933669,0.976811,0.129,0.001,0.117944,0.000442,15560,134892,17252,?
carintstring,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1556,172,165,7,0,95.930233,4.069767,0,0.910788,0.253391,0.31656,111.055757,94.0192,205.600818,176.094738,29.50608,1.195354,1.023807,0.171547,0.004073,0.000024,0.336159,0.975207,118,0.039216,2,0.960784,49,0.024793,3,0.983333,0.975207,0.979253,0.975288,0.959302,0.034429,0.965571,0.040698,0.960528,0.959302,0.959436,0.971643,0.119,0,0.118062,0.000269,15560,134892,17252,?
carintstring,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,163,10,0,94.219653,5.780347,0,0.872962,0.25578,0.320063,111.697916,94.672671,207.771695,180.434588,27.337108,1.200992,1.042974,0.158018,-1.464842,-0.008467,-120.970882,0.966942,117,0.076923,4,0.923077,48,0.033058,4,0.966942,0.966942,0.966942,0.948903,0.942197,0.063896,0.936104,0.057803,0.943888,0.942197,0.941956,0.94651,0.124,0.001,0.123588,0.000266,15560,134807,17337,?
carintstring,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,167,6,0,96.531792,3.468208,0,0.925211,0.253372,0.316912,110.646147,93.740647,207.771695,177.509775,30.26192,1.200992,1.026068,0.174924,1.120121,0.006475,92.502847,0.983471,119,0,0,1,52,0.016529,2,1,0.983471,0.991667,0.991894,0.965318,0.005742,0.994258,0.034682,0.966577,0.965318,0.965675,0.985947,0.124,0,0.112229,0.000426,15560,134807,17337,?
carintstring,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,151,22,0,87.283237,12.716763,0,0.73366,0.262524,0.330673,114.642871,97.811033,207.771695,189.869175,17.90252,1.200992,1.09751,0.103483,-7.845663,-0.045351,-647.917724,0.917355,111,0.096154,5,0.903846,47,0.082645,10,0.956897,0.917355,0.936709,0.921408,0.872832,0.08125,0.91875,0.127168,0.887863,0.872832,0.877135,0.917281,0.116,0,0.11538,0.000331,15560,134807,17337,?
carintstring,3,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,162,11,0,93.641618,6.358382,0,0.85888,0.255299,0.31931,111.483952,94.44642,207.875497,179.434588,28.440909,1.201592,1.037194,0.164398,-1.209037,-0.006989,-99.850743,0.975207,118,0.096154,5,0.903846,47,0.024793,3,0.95935,0.975207,0.967213,0.954863,0.936416,0.075871,0.924129,0.063584,0.934969,0.936416,0.935405,0.9489,0.116,0,0.115406,0.000282,15560,134807,17337,?
carintstring,3,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,156,17,0,90.17341,9.82659,0,0.795166,0.259634,0.325782,113.147165,96.140647,210.310948,185.529325,24.781623,1.21567,1.072424,0.143246,-2.853549,-0.016495,-235.972124,0.92562,112,0.038462,2,0.961538,50,0.07438,9,0.982456,0.92562,0.953191,0.958837,0.901734,0.045774,0.954226,0.098266,0.910417,0.901734,0.904363,0.945603,0.116,0.001,0.114345,0.000346,15560,134807,17337,?
carintstring,3,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,166,7,0,95.953757,4.046243,0,0.913407,0.253854,0.316659,110.628119,93.448542,210.310948,177.6797,32.631248,1.21567,1.02705,0.18862,3.151227,0.018215,260.588359,0.966942,117,0,0,1,52,0.033058,4,1,0.966942,0.983193,0.991736,0.959538,0.011389,0.988611,0.040462,0.965832,0.959538,0.958685,0.985211,0.129,0,0.117441,0.000272,15560,134807,17337,?
carintstring,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,166,7,0,95.953757,4.046243,0,0.913339,0.253854,0.317292,110.628119,93.635402,210.310948,178.094738,32.21621,1.21567,1.029449,0.186221,3.244336,0.018753,268.287972,0.975207,118,0.019231,1,0.980769,51,0.024793,3,0.991597,0.975207,0.983333,0.981246,0.959538,0.019063,0.980937,0.040462,0.961608,0.959538,0.960212,0.977009,0.118,0.001,0.117348,0.000317,15560,134807,17337,?
carintstring,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,161,12,0,93.063584,6.936416,0,0.851332,0.25578,0.320189,111.467801,94.490198,210.310948,180.01955,30.291398,1.21567,1.040575,0.175095,1.321152,0.007637,109.251663,0.942149,114,0.076923,4,0.923077,48,0.057851,7,0.966102,0.942149,0.953975,0.945407,0.930636,0.066818,0.933182,0.069364,0.934452,0.930636,0.931749,0.945608,0.131,0,0.129745,0.00031,15560,134807,17337,?
carintstring,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1556,172,161,11,0,93.604651,6.395349,0,0.860338,0.255329,0.319985,111.905131,95.036468,205.600818,178.434588,27.16623,1.195354,1.03741,0.157943,-2.165852,-0.012592,-178.771613,0.966942,117,0.039216,2,0.960784,49,0.033058,4,0.983193,0.966942,0.975,0.972614,0.936047,0.039622,0.960378,0.063953,0.940282,0.936047,0.936534,0.963793,0.218,0,0.115548,0.000319,15560,134892,17252,?
carintstring,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1556,172,157,15,0,91.27907,8.72093,0,0.804026,0.257267,0.322623,112.754506,95.82021,205.600818,180.774438,24.82638,1.195354,1.051014,0.144339,-4.335777,-0.025208,-357.879386,0.958678,116,0.156863,8,0.843137,43,0.041322,5,0.935484,0.958678,0.946939,0.911441,0.912791,0.12049,0.87951,0.087209,0.910926,0.912791,0.911461,0.909664,0.109,0,0.107803,0.000271,15560,134892,17252,?
carintstring,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,163,10,0,94.219653,5.780347,0,0.875638,0.25578,0.320565,111.697916,94.820945,207.771695,180.849625,26.92207,1.200992,1.045374,0.155619,-1.735626,-0.010033,-143.33301,0.975207,118,0.019231,1,0.980769,51,0.024793,3,0.991597,0.975207,0.983333,0.980372,0.942197,0.022801,0.977199,0.057803,0.945093,0.942197,0.943286,0.965918,0.113,0.001,0.112394,0.000268,15560,134807,17337,?
carintstring,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,162,11,0,93.641618,6.358382,0,0.86257,0.255299,0.319059,111.487562,94.375425,207.771695,179.434588,28.337108,1.200992,1.037194,0.163798,-0.972988,-0.005624,-80.352222,0.958678,116,0.057692,3,0.942308,49,0.041322,5,0.97479,0.958678,0.966667,0.961618,0.936416,0.050897,0.949103,0.063584,0.937679,0.936416,0.936501,0.958759,0.106,0,0.105706,0.00027,15560,134807,17337,?
carintstring,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,161,12,0,93.063584,6.936416,0,0.85371,0.256262,0.321315,111.90827,95.042922,207.771695,181.01955,26.752145,1.200992,1.046356,0.154637,-2.073847,-0.011988,-171.264359,0.950413,115,0.019231,1,0.980769,51,0.049587,6,0.991379,0.950413,0.970464,0.977511,0.930636,0.024655,0.975345,0.069364,0.937859,0.930636,0.932666,0.96609,0.126,0,0.119374,0.000348,15560,134807,17337,?
carintstring,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-4523450618538717400,20150919.0438,1555,173,166,7,0,95.953757,4.046243,0,0.913789,0.254335,0.318303,110.838039,93.933605,210.310948,179.094738,31.21621,1.21567,1.03523,0.180441,3.262258,0.018857,269.770011,0.958678,116,0.019231,1,0.980769,51,0.041322,5,0.991453,0.958678,0.97479,0.971233,0.959538,0.023213,0.976787,0.040462,0.963373,0.959538,0.960273,0.972241,0.118,0,0.117355,0.000267,15560,134807,17337,?
